matched_set_id	object_id	decoy_object_id	trait_id	object_type	assigned_split	prototype_locked_not_final	score_source	score_version	score_level_used	adapter_id	evidence_score	decoy_score	score_available_evidence	score_available_decoy	n_decoys_expected	n_decoys_with_score	decoy_semantics	uses_true_negative	uses_unknown_as_negative	dry_run_only	notes
MSET_OBJ_GENE_00000052_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000052	GENE_BG_Os01g0132000	data_lt_2007__spkf	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.6712194913	0.5619442555	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000052_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000052	GENE_BG_Os01g0132100	data_lt_2007__spkf	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.6712194913	0.5619442555	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000052_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000052	GENE_BG_Os01g0130000	data_lt_2007__spkf	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.6712194913	0.440409582	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000052_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000052	GENE_BG_Os01g0131900	data_lt_2007__spkf	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.6712194913	0.5619442555	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000052_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000052	GENE_BG_Os01g0133400	data_lt_2007__spkf	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000052_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000052	GENE_BG_Os01g0132000	data_lt_2007__spkf	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000052_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000052	GENE_BG_Os01g0132100	data_lt_2007__spkf	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000052_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000052	GENE_BG_Os01g0130000	data_lt_2007__spkf	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000052_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000052	GENE_BG_Os01g0131900	data_lt_2007__spkf	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000052_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000052	GENE_BG_Os01g0133400	data_lt_2007__spkf	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	134	89	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000052_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000052	GENE_BG_Os01g0132000	data_lt_2007__spkf	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	134	105.5	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000052_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000052	GENE_BG_Os01g0132100	data_lt_2007__spkf	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	134	105.5	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000052_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000052	GENE_BG_Os01g0130000	data_lt_2007__spkf	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	134	128.5	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000052_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000052	GENE_BG_Os01g0131900	data_lt_2007__spkf	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	134	105.5	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000062_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000062	GENE_BG_Os01g0140400	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.0479537032	0.0479537032	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000062_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000062	GENE_BG_Os01g0140700	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.0479537032	0.0491092136	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000062_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000062	GENE_BG_Os01g0139000	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.0479537032	0.04679819285	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000062_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000062	GENE_BG_Os01g0140500	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.0479537032	0.0479537032	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000062_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000062	GENE_BG_Os01g0138900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.0479537032	0.04679819285	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000062_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000062	GENE_BG_Os01g0140400	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.4513330353	0.4513330353	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000062_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000062	GENE_BG_Os01g0140700	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.4513330353	0.456951833	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000062_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000062	GENE_BG_Os01g0139000	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.4513330353	0.6900889618	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000062_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000062	GENE_BG_Os01g0140500	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.4513330353	0.4513330353	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000062_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000062	GENE_BG_Os01g0138900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.4513330353	0.6900889618	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000062_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000062	GENE_BG_Os01g0140400	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000062_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000062	GENE_BG_Os01g0140700	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000062_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000062	GENE_BG_Os01g0139000	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000062_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000062	GENE_BG_Os01g0140500	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000062_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000062	GENE_BG_Os01g0138900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000062_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000062	GENE_BG_Os01g0140400	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	144	144	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000062_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000062	GENE_BG_Os01g0140700	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	144	150	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000062_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000062	GENE_BG_Os01g0139000	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	144	104.5	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000062_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000062	GENE_BG_Os01g0140500	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	144	144	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000062_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000062	GENE_BG_Os01g0138900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	144	104.5	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000067_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000067	GENE_BG_Os01g0142800	data_lt_2007__spkf	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.0514202343	0.0514202343	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000067_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000067	GENE_BG_Os01g0142500	data_lt_2007__spkf	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.0514202343	0.0514202343	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000067_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000067	GENE_BG_Os01g0141700	data_lt_2007__spkf	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.0514202343	0.0514202343	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000067_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000067	GENE_BG_Os01g0141100	data_lt_2007__spkf	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.0514202343	0.05026472395	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000067_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000067	GENE_BG_Os01g0141600	data_lt_2007__spkf	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.0514202343	0.05084247913	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000067_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000067	GENE_BG_Os01g0142800	data_lt_2007__spkf	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.5312054524	0.5312054524	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000067_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000067	GENE_BG_Os01g0142500	data_lt_2007__spkf	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.5312054524	0.5312054524	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000067_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000067	GENE_BG_Os01g0141700	data_lt_2007__spkf	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.5312054524	0.5312054524	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000067_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000067	GENE_BG_Os01g0141100	data_lt_2007__spkf	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.5312054524	0.1784104797	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000067_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000067	GENE_BG_Os01g0141600	data_lt_2007__spkf	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.5312054524	0.4198890377	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000067_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000067	GENE_BG_Os01g0142800	data_lt_2007__spkf	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000067_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000067	GENE_BG_Os01g0142500	data_lt_2007__spkf	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000067_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000067	GENE_BG_Os01g0141700	data_lt_2007__spkf	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000067_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000067	GENE_BG_Os01g0141100	data_lt_2007__spkf	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000067_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000067	GENE_BG_Os01g0141600	data_lt_2007__spkf	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000067_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000067	GENE_BG_Os01g0142800	data_lt_2007__spkf	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	117	117	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000067_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000067	GENE_BG_Os01g0142500	data_lt_2007__spkf	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	117	117	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000067_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000067	GENE_BG_Os01g0141700	data_lt_2007__spkf	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	117	117	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000067_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000067	GENE_BG_Os01g0141100	data_lt_2007__spkf	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	117	133.5	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000067_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000067	GENE_BG_Os01g0141600	data_lt_2007__spkf	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	117	127	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000070_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000070	GENE_BG_Os01g0147900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.0583532965	0.0583532965	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000070_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000070	GENE_BG_Os01g0149350	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.0583532965	0.06066431725	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000070_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000070	GENE_BG_Os01g0147300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.0583532965	0.0583532965	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000070_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000070	GENE_BG_LOC_Os01g05420	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.0583532965	0.0583532965	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000070_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000070	GENE_BG_LOC4325206	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.0583532965	0.0583532965	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000070_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000070	GENE_BG_Os01g0147900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.7167038382	0.7167038382	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000070_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000070	GENE_BG_Os01g0149350	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.7167038382	0.3329556533	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000070_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000070	GENE_BG_Os01g0147300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.7167038382	0.7167038382	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000070_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000070	GENE_BG_LOC_Os01g05420	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.7167038382	0.7167038382	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000070_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000070	GENE_BG_LOC4325206	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.7167038382	0.7167038382	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000070_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000070	GENE_BG_Os01g0147900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000070_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000070	GENE_BG_Os01g0149350	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000070_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000070	GENE_BG_Os01g0147300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000070_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000070	GENE_BG_LOC_Os01g05420	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000070_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000070	GENE_BG_LOC4325206	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
